trip_id,timestamp,coords,segment,%,bus_stop_number,expected_arrival_time,delay,accumulated_distance
156202411051604_111_156-09,2024-11-05 16:00:04,"[54.33124923706055, 18.573450088500977]",['54.331515569392_18.573999405224_54.331439447387_18.572450259666'],0,STOP 1,"[0, 4.933333333333334]",,[0.0483377]
111202411051512_201_111-33,2024-11-05 16:00:03,"[54.35995101928711, 18.706769943237305]",['54.358798962836_18.704412371125_54.360508622716_18.709227322589'],0.5561715923507858,,[-20.05],20.05,[7.91197967]
295202411051603_21_295-32,2024-11-05 16:00:02,"[54.32271957397461, 18.606380462646484]",['54.322741764021_18.606412344871_54.323815314347_18.605242659844'],0,STOP 1,"[0, 2.966666666666667]",,[0.16752913]
148202411051553_22_148-02,2024-11-05 16:00:04,"[54.41500854492188, 18.58694076538086]",['54.415770091023_18.586596522605_54.412221916494_18.587637310989'],0.20269535652495752,STOP 4,"[0, 1.9333333333333333]",,[2.07668759]
12202411051441_312_012-04,2024-11-05 16:00:04,"[54.3413200378418, 18.57061004638672]",['54.341568155867_18.57051457476_54.336144004646_18.572142206739'],0.9340099236229534,STOP 47,"[0, -7.066666666666666]",7.066666666666666,[21.33762809]
7202411051558_32_007-35,2024-11-05 16:00:03,"[54.3986701965332, 18.674280166625977]",['54.397802950211_18.673777569402_54.398958226613_18.674482539154'],0.03874102958535613,,[-2.05],2.05,[0.61420825]
232202411051513_11_232-07,2024-11-05 16:00:03,"[54.25104904174805, 18.63301086425781]",['54.254378091775_18.633067648955_54.248734762464_18.63273081361'],0.7938934925894067,,[-15.05],15.05,[12.79103352]
3202411051521_22_003-25,2024-11-05 16:00:04,"[54.39263153076172, 18.62240982055664]",['54.389303910162_18.622378381825_54.394867729905_18.622333817505'],0.8226750377019492,STOP 24,"[0, 0.9333333333333333]",,[12.07514724]
8202411051508_322_008-05,2024-11-05 16:00:03,"[54.41194915771485, 18.588029861450195]",['54.410318546783_18.588211461473_54.41598246275_18.586876908997'],0.9011886020280971,STOP 34,"[0, 0.95]",,[15.62081331]
179202411051538_102_179-01,2024-11-05 16:00:03,"[54.41611862182617, 18.54450035095215]",['54.416670119566_18.543414071756_54.412131893805_18.547477079768'],0.8110565322097986,,[-6.05],6.05,[9.26537116]
3202411051512_21_003-03,2024-11-05 16:00:04,"[54.32851028442383, 18.59929084777832]",['54.329326774315_18.598492796523_54.324821238801_18.603384750429'],0.9403691361346926,STOP 28,"[0, -3.066666666666667]",3.066666666666667,[13.69214226]
11202411051606_42_011-07,2024-11-05 16:00:03,"[54.32781982421875, 18.569860458374023]",['54.327546478062_18.569757256315_54.331555589888_18.570628278899'],0,STOP 1,"[0, 6.95]",,[0.0312628]
11202411051516_42_011-34,2024-11-05 16:00:04,"[54.35686874389648, 18.64592933654785]",['54.35212420454_18.646334040368_54.357403124416_18.645970580025'],0.5347268378960341,,[-20.066666666666666],20.066666666666666,[8.07106539]
213202411051556_51_213-01,2024-11-05 16:00:04,"[54.32353973388672, 18.605899810791016]",['54.322741764021_18.606412344871_54.323815314347_18.605242659844'],0.05591889446668599,STOP 2,"[0, -1.0666666666666667]",1.0666666666666667,[0.2707338]
117202411051542_42_117-04,2024-11-05 16:00:05,"[54.411109924316406, 18.556989669799805]",['54.413391189062_18.557266349088_54.408723179239_18.556711743578'],0.5624300738596631,,[-2.0833333333333335],2.0833333333333335,[5.37389923]
131202411051507_11_131-05,2024-11-05 16:00:04,"[54.35580062866211, 18.614770889282227]",['54.355838404557_18.615277319883_54.356016151647_18.607001777388'],0.6476162839099906,,[-22.066666666666666],22.066666666666666,[10.89082339]
179202411051609_102_179-07,2024-11-05 16:00:01,"[54.42055130004883, 18.45203018188477]",['54.42088816505_18.452406175284_54.420391309176_18.451866605512'],0,STOP 1,"[0, 9.983333333333333]",,[0.04675025]
149202411051516_41_149-01,2024-11-05 16:00:04,"[54.39982986450195, 18.60692977905273]",['54.400933854031_18.604047494679_54.399677372494_18.607325602705'],0.5604835631761556,,[-9.066666666666666],9.066666666666666,[10.5599773]
199202411051545_32_199-12,2024-11-05 16:00:04,"[54.403621673583984, 18.59073066711425]",['54.40253972443_18.582689408975_54.403597294997_18.591071552789'],0.4887172925825727,,[-0.06666666666666667],0.06666666666666667,[4.45013197]
2202411051552_131_002-10,2024-11-05 16:00:05,"[54.33340835571289, 18.596479415893555]",['54.332386447238_18.596391579579_54.337398508644_18.600237531802'],0.1364794229182172,STOP 6,"[0, -0.08333333333333333]",0.08333333333333333,[2.41662192]
167202411051531_21_167-34,2024-11-05 16:00:03,"[54.3389892578125, 18.57575035095215]",['54.343279024614_18.580492033814_54.33881043953_18.575538995388'],0.3565323133368456,,[-7.05],7.05,[6.72044]
268202411051530_22_268-02,2024-11-05 16:00:04,"[54.34468078613281, 18.54727935791016]",['54.342256644463_18.551656202833_54.345758157646_18.547447125291'],0.89460476026873,,[-3.066666666666667],3.066666666666667,[11.1076642]
130202411051549_11_130-01,2024-11-05 16:00:05,"[54.35784149169922, 18.64569091796875]",['54.358045789232_18.646195485994_54.357918851938_18.645679414661'],0.13113393858220052,,[-7.083333333333333],7.083333333333333,[1.40035608]
4202411051545_101_004-02,2024-11-05 16:00:03,"[54.39250946044922, 18.60512924194336]",['54.394792718135_18.601278100954_54.390894046164_18.607313163133'],0.26305819444025663,,[-1.05],1.05,[4.64729933]
199202411051452_201_199-16,2024-11-05 16:00:04,"[54.35525894165039, 18.595579147338867]",['54.355278427736_18.595670519379_54.355247812484_18.595487612465'],0.6949092939351845,,[-20.066666666666666],20.066666666666666,[13.66171817]
12202411051530_311_012-14,2024-11-05 16:00:05,"[54.3550910949707, 18.64554977416992]",['54.35212420454_18.646334040368_54.357403124416_18.645970580025'],0.4052877498034314,,[-4.083333333333333],4.083333333333333,[9.27100318]
157202411051545_132_157-31,2024-11-05 16:00:03,"[54.36180114746094, 18.48843002319336]",['54.36193885302_18.492280245094_54.361485721715_18.482609630822'],0.2189690895735109,,[-8.05],8.05,[3.72976902]
6202411051513_21_006-02,2024-11-05 16:00:04,"[54.39131927490234, 18.57748031616211]",['54.390519275612_18.578605576478_54.394645298569_18.572770061601'],0.7247063412545466,STOP 28,"[0, -2.066666666666667]",2.066666666666667,[13.81682406]
227202411051557_12_227-05,2024-11-05 16:00:04,"[54.33816146850586, 18.61451911926269]",['54.338251680691_18.617880427439_54.338165852845_18.613993032016'],0.06714036491576099,,[-1.0666666666666667],1.0666666666666667,[1.09231199]
227202411051517_21_227-01,2024-11-05 16:00:05,"[54.3784408569336, 18.584590911865234]",['54.379660987576_18.589008920996_54.378089991723_18.580138300725'],0.45460827500528794,,[-20.083333333333332],20.083333333333332,[7.53092755]
148202411051541_11_148-03,2024-11-05 16:00:04,"[54.40695190429688, 18.616289138793945]",['54.402879632147_18.621978044829_54.406912339353_18.616320085333'],0.5488633050073679,,[-3.066666666666667],3.066666666666667,[5.91798003]
154202411051608_21_154-02,2024-11-05 16:00:06,"[54.36130905151367, 18.645320892333984]",['54.36204865225_18.645396949201_54.361340171299_18.645945471304'],0,STOP 1,"[0, 8.9]",,[0.08549995]
199202411051518_12_199-05,2024-11-05 16:00:03,"[54.376800537109375, 18.615190505981445]",['54.37619767546_18.614682082675_54.377981545357_18.615333198202'],0.47714604532699384,STOP 19,"[0, -4.05]",4.05,[9.13422452]
6202411051553_21_006-34,2024-11-05 16:00:04,"[54.33819961547852, 18.61054039001465]",['54.338197087554_18.60966808017_54.338085316378_18.618105437121'],0.16002585953908427,STOP 7,"[0, 2.933333333333333]",,[3.05095874]
115202411051508_42_115-36,2024-11-05 16:00:04,"[54.33267974853516, 18.58540916442871]",['54.334210497482_18.591839329201_54.332653181726_18.58499270468'],0.6457878359812081,,[-12.066666666666666],12.066666666666666,[11.07214128]
120202411051506_151_120-04,2024-11-05 16:00:04,"[54.365211486816406, 18.492300033569336]",['54.365145576539_18.491715292354_54.366623026839_18.500092959654'],0.7457889557000038,,[-11.066666666666666],11.066666666666666,[14.47428926]
12202411051550_311_012-02,2024-11-05 16:00:04,"[54.3572998046875, 18.579700469970703]",['54.351795790319_18.575282089547_54.357297672064_18.579760278485'],0.15646331387095871,,[-1.0666666666666667],1.0666666666666667,[3.57911603]
210202411051446_301_210-04,2024-11-05 16:00:04,"[54.41732025146485, 18.479150772094727]",['54.416372501514_18.4796928758_54.419854860811_18.478554155725'],0.832895809348402,,[-18.066666666666666],18.066666666666666,[21.40209098]
3202411051531_22_003-02,2024-11-05 16:00:03,"[54.368499755859375, 18.63091087341309]",['54.366380940025_18.634326120023_54.371714793248_18.625319876778'],0.6220456639019902,,[-3.05],3.05,[9.13032806]
12202411051501_312_012-06,2024-11-05 16:00:04,"[54.34904861450195, 18.623720169067383]",['54.349122095511_18.624345740487_54.348832609732_18.619237979138'],0.6870272599274482,STOP 36,"[0, -3.066666666666667]",3.066666666666667,[15.69526382]
124202411051516_72_124-01,2024-11-05 16:00:06,"[54.38103103637695, 18.60590934753418]",['54.380548306846_18.608300231268_54.381088485116_18.605619853074'],0.987311078953946,,[-29.1],29.1,[5.34874855]
10202411051521_52_010-34,2024-11-05 16:00:04,"[54.38631057739258, 18.646270751953125]",['54.384923904208_18.642901071765_54.388363501451_18.651021743363'],0.7869154150759133,,[-4.066666666666666],4.066666666666666,[11.24705023]
11202411051526_42_011-05,2024-11-05 16:00:04,"[54.35303115844727, 18.64567947387696]",['54.35212420454_18.646334040368_54.357403124416_18.645970580025'],0.5057458822019003,,[-12.066666666666666],12.066666666666666,[7.63363235]
4202411051555_101_004-03,2024-11-05 16:00:04,"[54.417518615722656, 18.58618927001953]",['54.419761504288_18.583895436204_54.413301589139_18.58768178356'],0.07718586968923558,,[-0.06666666666666667],0.06666666666666667,[1.36359881]
8202411051600_21_008-04,2024-11-05 16:00:04,"[54.42350006103516, 18.593259811401367]",['54.423330634468_18.592904658435_54.421085174356_18.586700335237'],0,STOP 1,"[0, 1.9333333333333333]",,[0.18856606]
117202411051555_101_117-06,2024-11-05 16:00:04,"[54.41606140136719, 18.58580017089844]",['54.416202890032_18.587110582418_54.413879787631_18.58018778097'],0.12917193438149438,STOP 4,"[0, 0.9333333333333333]",,[1.3933961]
307202411051536_22_307-01,2024-11-05 16:00:04,"[54.25550079345703, 18.66196060180664]",['54.255781237185_18.658874094804_54.254937205032_18.667734906861'],0.7870545865931202,,[-8.066666666666666],8.066666666666666,[4.9426013]
6202411051521_52_006-07,2024-11-05 16:00:03,"[54.3665885925293, 18.63402938842773]",['54.368513071375_18.630739385221_54.36404878637_18.638262637058'],0.5501115790366486,STOP 25,"[0, -2.05]",2.05,[10.43083514]
9202411051559_91_009-31,2024-11-05 16:00:06,"[54.38901138305664, 18.58075904846192]",['54.390790224454_18.578219902916_54.388911205579_18.580903068058'],0.029282342551165737,,[-1.1],1.1,[0.4028227]
130202411051509_11_130-05,2024-11-05 16:00:04,"[54.357818603515625, 18.581239700317383]",['54.357666555241_18.582016636156_54.357786452718_18.581270761874'],0.6825889486387796,STOP 15,"[0, -19.066666666666666]",19.066666666666666,[7.28924635]
12202411051540_311_012-01,2024-11-05 16:00:04,"[54.34920120239258, 18.62435913085937]",['54.348877087767_18.615572867466_54.349122095511_18.624345740487'],0.3208445561943751,,[-1.0666666666666667],1.0666666666666667,[7.33935556]
289202411051536_212_289-01,2024-11-05 16:00:04,"[54.32246017456055, 18.63112068176269]",['54.321866939583_18.630853813106_54.322374030229_18.631039963519'],0.4626328841320824,,[-15.066666666666666],15.066666666666666,[3.50579294]
154202411051520_21_154-33,2024-11-05 16:00:04,"[54.32535934448242, 18.61341094970703]",['54.32661691105_18.610970568254_54.324649938373_18.618789882581'],0.853920559300187,,[-19.066666666666666],19.066666666666666,[5.93808226]
268202411051530_31_268-01,2024-11-05 16:00:05,"[54.368160247802734, 18.46438980102539]",['54.36727052966_18.466058798761_54.368150806594_18.464310947547'],0.6262814516063527,,[-2.0833333333333335],2.0833333333333335,[11.91786284]
255202411051537_41_255-01,2024-11-05 16:00:04,"[54.32194137573242, 18.60013961791992]",['54.323637030155_18.603961148821_54.320599301628_18.596325587505'],0.09994408665930096,,[-20.066666666666666],20.066666666666666,[0.77585209]
138202411051526_31_138-34,2024-11-05 16:00:05,"[54.40325927734375, 18.68313980102539]",['54.398548842075_18.686862284086_54.403319677945_18.682972584464'],0.957053528932986,,[-2.0833333333333335],2.0833333333333335,[15.72555386]
110202411051524_11_110-01,2024-11-05 16:00:03,"[54.38264083862305, 18.486440658569336]",['54.379065640804_18.487555104402_54.384732822878_18.485991952036'],0.8198147690367693,,[-8.05],8.05,[11.10650682]
227202411051457_21_227-06,2024-11-05 16:00:04,"[54.3364486694336, 18.599639892578125]",['54.336681702524_18.599002399129_54.336166479484_18.600217012835'],0.8719731134713786,,[-14.066666666666666],14.066666666666666,[14.44488959]
158202411051522_201_158-34,2024-11-05 16:00:03,"[54.40708160400391, 18.61581039428711]",['54.406912339353_18.616320085333_54.40717398383_18.615457315998'],0.7483505671418553,,[-11.05],11.05,[14.06019578]
174202411051543_201_174-31,2024-11-05 16:00:04,"[54.33412170410156, 18.592029571533203]",['54.332840001697_18.595242161816_54.334210497482_18.591839329201'],0.1499713088905766,,[-8.066666666666666],8.066666666666666,[2.76807643]
199202411051542_11_199-14,2024-11-05 16:00:02,"[54.40180969238281, 18.57822036743164]",['54.403084725853_18.585215278233_54.401599781694_18.576612043707'],0.6132579401104838,,[-1.0333333333333334],1.0333333333333334,[5.66778804]
166202411051547_51_166-36,2024-11-05 16:00:04,"[54.34754943847656, 18.644540786743164]",['54.348046692129_18.644689773682_54.34661307306_18.650926934547'],0.26356662412956067,STOP 5,"[0, -2.066666666666667]",2.066666666666667,[2.01077896]
207202411051520_11_207-32,2024-11-05 16:00:03,"[54.2652587890625, 18.636199951171875]",['54.269978217373_18.637779572741_54.26490140669_18.636073523547'],0.5626174138466595,,[-13.05],13.05,[11.15485323]
9202411051519_81_009-05,2024-11-05 16:00:03,"[54.36309051513672, 18.702289581298828]",['54.361286641383_18.69485297381_54.362980018244_18.703039979521'],0.8243604889279619,,[-2.05],2.05,[12.51169514]
148202411051523_22_148-05,2024-11-05 16:00:03,"[54.398048400878906, 18.673229217529297]",['54.39830398471_18.672254714375_54.397802950211_18.673777569402'],0.9840435613615587,STOP 19,"[0, 0.95]",,[10.0818839]
12202411051450_311_012-11,2024-11-05 16:00:03,"[54.41941833496094, 18.5843505859375]",['54.419761504288_18.583895436204_54.413301589139_18.58768178356'],0.8937418394299104,STOP 43,"[0, -3.05]",3.05,[20.44444581]
210202411051544_222_210-03,2024-11-05 16:00:03,"[54.40982818603516, 18.485740661621094]",['54.411481195358_18.483537990801_54.404484922064_18.485168575001'],0.21259253374886347,,[-1.05],1.05,[5.50630623]
168202411051609_101_168-04,2024-11-05 16:00:03,"[54.38151931762695, 18.60466957092285]",['54.381464960243_18.60465846498_54.381525068432_18.604516353497'],0,STOP 1,"[0, 8.95]",,[0.0850265]
199202411051458_12_199-04,2024-11-05 16:00:04,"[54.40040969848633, 18.5747299194336]",['54.398316476278_18.576512940109_54.400810296805_18.574455203138'],0.6918702868864525,,[-16.066666666666666],16.066666666666666,[13.24478868]
116202411051539_11_116-33,2024-11-05 16:00:04,"[54.37982940673828, 18.58551025390625]",['54.380169560161_18.587916457102_54.378754556058_18.57875938069'],0.2568501130890747,,[-15.066666666666666],15.066666666666666,[1.90397323]
8202411051520_21_008-14,2024-11-05 16:00:04,"[54.3507194519043, 18.646169662475582]",['54.352123604678_18.646303294802_54.347932978286_18.645311814074'],0.6231604680548828,,[-5.066666666666666],5.066666666666666,[10.91192652]
212202411051514_22_212-33,2024-11-05 16:00:04,"[54.34894943237305, 18.68955993652344]",['54.349065728778_18.691828651386_54.349077066108_18.683041097248'],0.8175418292560398,STOP 32,"[0, -2.066666666666667]",2.066666666666667,[23.4693076]
126202411051519_91_126-04,2024-11-05 16:00:06,"[54.37866973876953, 18.44915008544922]",['54.377602037863_18.453333063008_54.379942267962_18.443685650197'],0.502848719330025,,[-9.1],9.1,[13.04747106]
213202411051546_11_213-03,2024-11-05 16:00:04,"[54.31919097900391, 18.59148979187012]",['54.319762021386_18.593560244732_54.319132046618_18.591274982919'],0.4183956116099447,,[-8.066666666666666],8.066666666666666,[1.45454003]
169202411051546_11_169-06,2024-11-05 16:00:05,"[54.40903091430664, 18.55544090270996]",['54.409008592677_18.558821563042_54.410104035752_18.553870855501'],0.06922619392506346,STOP 3,"[0, -1.0833333333333333]",1.0833333333333333,[1.09493682]
176202411051606_11_176-32,2024-11-05 16:00:05,"[54.322750091552734, 18.606380462646484]",['54.322741764021_18.606412344871_54.323815314347_18.605242659844'],0,STOP 1,"[0, 6.916666666666667]",,[0.16661266]
6202411051531_52_006-37,2024-11-05 16:00:05,"[54.37982940673828, 18.60325050354004]",['54.383195176352_18.597180235393_54.379714633264_18.6034359907'],0.4109632867654084,STOP 19,"[0, -0.08333333333333333]",0.08333333333333333,[7.7924015]
227202411051537_12_227-04,2024-11-05 16:00:04,"[54.35633850097656, 18.58799934387207]",['54.354131065543_18.58998135647_54.356806660736_18.58756206863'],0.31845344639772516,,[-9.066666666666666],9.066666666666666,[5.18094472]
168202411051509_101_168-01,2024-11-05 16:00:04,"[54.33998107910156, 18.56010055541992]",['54.33808601491_18.567242998535_54.339962631667_18.56000856534'],0.5664759660398311,,[-15.066666666666666],15.066666666666666,[10.23268541]
115202411051540_101_115-34,2024-11-05 16:00:04,"[54.33142852783203, 18.571229934692383]",['54.332017255709_18.569893447824_54.331821538732_18.572227768454'],0.23578010003977096,STOP 10,"[0, -4.066666666666666]",4.066666666666666,[4.00260616]
6202411051541_52_006-08,2024-11-05 16:00:05,"[54.39640045166016, 18.571029663085938]",['54.399538320281_18.567981903156_54.394645298569_18.572770061601'],0.24874082179343088,,[-3.0833333333333335],3.0833333333333335,[4.71645136]
175202411051524_202_175-02,2024-11-05 16:00:04,"[54.3286018371582, 18.598960876464844]",['54.324088625999_18.604519313809_54.328619118674_18.599072393429'],0.6295171549914707,,[-11.066666666666666],11.066666666666666,[7.63955261]
122202411051443_11_122-08,2024-11-05 16:00:05,"[54.45816040039063, 18.554929733276367]",['54.45874483874_18.554580382767_54.458042358551_18.554961742123'],1,STOP 33,[0],,[20.47096531]
6202411051503_21_006-01,2024-11-05 16:00:03,"[54.41936874389648, 18.58147048950196]",['54.417359624397_18.575296670019_54.419978323423_18.583050235206'],0.9521095671180699,,[-0.05],0.05,[18.15235997]
6202411051603_21_006-05,2024-11-05 16:00:02,"[54.32278060913086, 18.60675048828125]",['54.323964478265_18.605510822702_54.322635838372_18.606510772068'],0,STOP 1,"[0, 2.966666666666667]",,[0.16782988]
175202411051545_101_175-01,2024-11-05 16:00:04,"[54.3349609375, 18.59136009216309]",['54.33547277297_18.590673269238_54.334210497482_18.591839329201'],0.3101924854838244,,[-5.066666666666666],5.066666666666666,[3.6962148]
132202411051528_211_132-32,2024-11-05 16:00:04,"[54.29441833496094, 18.63450050354004]",['54.299448013875_18.631865155799_54.293734517797_18.634821120061'],0.42516582797308544,,[-10.066666666666666],10.066666666666666,[7.79767371]
205202411051536_101_205-01,2024-11-05 16:00:04,"[54.32188034057617, 18.630760192871094]",['54.322688623103_18.631037257069_54.317164266759_18.629432675048'],0.27632308566001706,,[-9.066666666666666],9.066666666666666,[4.68688291]
111202411051533_201_111-01,2024-11-05 16:00:04,"[54.34566879272461, 18.645410537719727]",['54.349592762178_18.645601602474_54.345287815759_18.645201506691'],0.14180877217406354,,[-21.066666666666666],21.066666666666666,[2.01734166]
4202411051525_101_004-13,2024-11-05 16:00:06,"[54.35993957519531, 18.643770217895508]",['54.361448608593_18.642291024903_54.354821271917_18.643117013119'],0.5395949065237912,,[-3.1],3.1,[9.53271595]
184202411051531_102_184-05,2024-11-05 16:00:04,"[54.35765838623047, 18.58309936523437]",['54.357666555241_18.582016636156_54.357484913948_18.586414074568'],0.30934041595830253,STOP 8,"[0, -17.066666666666666]",17.066666666666666,[3.60412054]
4202411051535_101_004-32,2024-11-05 16:00:04,"[54.37520980834961, 18.623729705810547]",['54.375494904269_18.623715729743_54.373203898956_18.625156914326'],0.4091045250197788,,[-0.06666666666666667],0.06666666666666667,[7.22741669]
210202411051509_222_210-02,2024-11-05 16:00:03,"[54.36064910888672, 18.576919555664062]",['54.36427895352_18.572853046595_54.359848240927_18.57784006631'],0.722936462374667,,[-10.05],10.05,[18.72459711]
162202411051514_71_162-03,2024-11-05 16:00:04,"[54.32701873779297, 18.61025047302246]",['54.327068326721_18.610159977385_54.327055238326_18.61040682762'],0.877299342109123,,[-16.066666666666666],16.066666666666666,[9.36610047]
208202411051523_11_208-04,2024-11-05 16:00:05,"[54.33834838867188, 18.6102294921875]",['54.33829297732_18.610877920868_54.337810304047_18.601505855172'],0.7022835134665809,,[-17.083333333333332],17.083333333333332,[6.5530462]
9202411051533_102_009-03,2024-11-05 16:00:04,"[54.36400985717773, 18.63846969604492]",['54.361448608593_18.642291024903_54.366380940025_18.634326120023'],0.6080366893708619,,[-1.0666666666666667],1.0666666666666667,[8.38822541]
8202411051510_21_008-13,2024-11-05 16:00:03,"[54.35531997680664, 18.677589416503903]",['54.352495154166_18.671937223677_54.35605545942_18.67895436129'],0.8135111650226355,,[-2.05],2.05,[14.24508535]
12202411051601_312_012-24,2024-11-05 16:00:03,"[54.39984130859375, 18.59564018249512]",['54.399137284534_18.5950771084_54.399959877816_18.593950400059'],0,STOP 1,"[0, 1.95]",,[0.20561622]
10202411051521_21_010-01,2024-11-05 16:00:04,"[54.351600646972656, 18.592100143432617]",['54.349480734248_18.600225767601_54.351654581158_18.592019318143'],0.8409227768588592,STOP 23,"[0, -1.0666666666666667]",1.0666666666666667,[12.13018396]
3202411051542_21_003-05,2024-11-05 16:00:03,"[54.36952972412109, 18.62904930114746]",['54.372245900359_18.624442349628_54.368513071375_18.630739385221'],0.3814078744877409,,[-1.05],1.05,[5.55344777]
167202411051551_21_167-02,2024-11-05 16:00:04,"[54.35195159912109, 18.645029067993164]",['54.352044567345_18.645938456443_54.35136201837_18.63723616019'],0.07209786100831057,,[-5.066666666666666],5.066666666666666,[1.35900543]
12202411051511_312_012-07,2024-11-05 16:00:04,"[54.362060546875, 18.641599655151367]",['54.36404878637_18.638262637058_54.361448608593_18.642291024903'],0.5625446212757171,,[-6.066666666666666],6.066666666666666,[12.85143509]
167202411051511_21_167-01,2024-11-05 16:00:05,"[54.34593963623047, 18.532930374145508]",['54.344512804943_18.541474038996_54.345943699483_18.532740527113'],0.5329858225508423,STOP 18,"[0, -19.083333333333332]",19.083333333333332,[10.04649258]
8202411051550_21_008-02,2024-11-05 16:00:03,"[54.40433120727539, 18.591039657592773]",['54.407784711164_18.589177017065_54.402139726986_18.59191204762'],0.16428154892171726,STOP 8,"[0, 1.95]",,[2.87667187]
8202411051528_322_008-07,2024-11-05 16:00:04,"[54.37398147583008, 18.6313591003418]",['54.37117050139_18.634681954194_54.375281184398_18.631134838157'],0.5644931116160884,,[-2.066666666666667],2.066666666666667,[9.78467936]
132202411051451_202_132-33,2024-11-05 16:00:05,"[54.32345962524414, 18.631860733032227]",['54.322374030229_18.631039963519_54.327610843309_18.633568933024'],0.7849781735143463,STOP 26,"[0, -21.083333333333332]",21.083333333333332,[14.41679206]
130202411051526_32_130-02,2024-11-05 16:00:04,"[54.35173034667969, 18.63692092895508]",['54.352220951698_18.636109556953_54.35129554702_18.637055299689'],0.7063372742156468,,[-9.066666666666666],9.066666666666666,[8.02597607]
212202411051523_11_212-07,2024-11-05 16:00:04,"[54.33068084716797, 18.80238914489746]",['54.329972434947_18.797645239548_54.331550459951_18.806297692365'],0.5201806477672261,STOP 20,"[0, -5.066666666666666]",5.066666666666666,[14.92236405]
6202411051523_21_006-32,2024-11-05 16:00:03,"[54.37850189208984, 18.606260299682617]",['54.377795088136_18.608183165126_54.381005307873_18.60052699809'],0.5879278247076289,STOP 22,"[0, -1.05]",1.05,[11.20908546]
120202411051555_142_120-03,2024-11-05 16:00:05,"[54.37879943847656, 18.48940086364746]",['54.378946023456_18.487855023836_54.377897774254_18.497112951544'],0.09662869581781312,STOP 5,"[0, -0.08333333333333333]",0.08333333333333333,[1.7800404]
113202411051542_12_113-04,2024-11-05 16:00:05,"[54.329368591308594, 18.61823081970215]",['54.330226730486_18.625327840664_54.32887824939_18.61666897149'],0.254828370914256,STOP 5,"[0, -4.083333333333333]",4.083333333333333,[2.25899242]
162202411051559_22_162-31,2024-11-05 16:00:03,"[54.3247299194336, 18.61566925048828]",['54.324661527254_18.618466237768_54.326844293704_18.610649771304'],0.025485036210308634,,[-1.05],1.05,[0.27847027]
157202411051542_51_157-03,2024-11-05 16:00:05,"[54.37813186645508, 18.5788803100586]",['54.378089991723_18.580138300725_54.377532982156_18.573441410473'],0.15771823742550092,STOP 5,"[0, -6.083333333333333]",6.083333333333333,[2.36277601]
117202411051557_42_117-05,2024-11-05 16:00:06,"[54.44813919067383, 18.54446029663086]",['54.448021519735_18.540935041721_54.447360909689_18.549566949118'],0.03250181121304975,STOP 2,"[0, -1.1]",1.1,[0.31054786]
127202411051528_41_127-35,2024-11-05 16:00:03,"[54.38703155517578, 18.609560012817383]",['54.387328351779_18.610200870677_54.386130556716_18.605557241691'],0.4603698584673377,,[-4.05],4.05,[7.33883225]
131202411051527_42_131-04,2024-11-05 16:00:03,"[54.36153030395508, 18.61384963989257]",['54.360834597982_18.612894294242_54.364176125746_18.616395122322'],0.44153574779062493,STOP 14,"[0, -12.05]",12.05,[7.22366259]
174202411051533_212_174-06,2024-11-05 16:00:03,"[54.32976150512695, 18.554590225219727]",['54.328578132082_18.551869312289_54.330991499405_18.557832684998'],0.6503226709167785,,[-2.05],2.05,[11.86109329]
5202411051548_32_005-06,2024-11-05 16:00:04,"[54.40605163574219, 18.625469207763672]",['54.409218386603_18.627051313381_54.404108580151_18.624125877861'],0.27954143130873715,,[-3.066666666666667],3.066666666666667,[4.05922641]
176202411051536_11_176-01,2024-11-05 16:00:04,"[54.30123901367188, 18.587390899658203]",['54.301615014485_18.586103629045_54.301241957533_18.594425874202'],0.8329557424552987,,[-9.066666666666666],9.066666666666666,[4.5026222]
184202411051545_121_184-31,2024-11-05 16:00:04,"[54.35190963745117, 18.64466094970703]",['54.352044567345_18.645938456443_54.35136201837_18.63723616019'],0.12188075281833573,STOP 4,"[0, -4.066666666666666]",4.066666666666666,[1.3850837]
111202411051518_372_111-02,2024-11-05 16:00:05,"[54.3413314819336, 18.65941047668457]",['54.345750601919_18.663917037908_54.341033050788_18.658461171699'],0.7669320084200643,,[-20.083333333333332],20.083333333333332,[10.94694616]
111202411051538_372_111-03,2024-11-05 16:00:03,"[54.35480880737305, 18.77305030822754]",['54.354626286137_18.781213002924_54.354845386801_18.772613292672'],0.04477329692875483,,[-22.05],22.05,[0.63907995]
283202411051505_211_283-03,2024-11-05 16:00:04,"[54.39540863037109, 18.66229057312012]",['54.390998109942_18.656139513279_54.395625920466_18.662531057347'],0.9192030188022365,,[-14.066666666666666],14.066666666666666,[13.67374297]
6202411051551_52_006-38,2024-11-05 16:00:04,"[54.41667938232422, 18.57320976257324]",['54.417359624397_18.575296670019_54.414608540467_18.567690639068'],0.0980385596551001,STOP 6,"[0, -0.06666666666666667]",0.06666666666666667,[1.85893934]
123202411051556_111_123-01,2024-11-05 16:00:05,"[54.35791015625, 18.645809173583984]",['54.358045789232_18.646195485994_54.357918851938_18.645679414661'],0.12418503541979205,,[-3.0833333333333335],3.0833333333333335,[0.61956507]
5202411051555_201_005-33,2024-11-05 16:00:05,"[54.40277099609375, 18.56558990478516]",['54.4056445992_18.563629151485_54.399538320281_18.567981903156'],0.07726885427462249,,[-1.0833333333333333],1.0833333333333333,[1.17542505]
